"Notes","Census Division","Census Division Code","Year","Year Code","Mother's Education","Mother's Education Code",Births
,"Division 3: East North Central","CENS-D3","2023","2023","Excluded","Exc",0
,"Division 3: East North Central","CENS-D3","2023","2023","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2007","2007","8th grade or less","1",4794
,"Division 4: West North Central","CENS-D4","2007","2007","9th through 12th grade with no diploma","2",15934
,"Division 4: West North Central","CENS-D4","2007","2007","High school graduate or GED completed","3",28945
,"Division 4: West North Central","CENS-D4","2007","2007","Some college credit, but not a degree","4",29516
,"Division 4: West North Central","CENS-D4","2007","2007","Associate degree (AA, AS)","5",13006
,"Division 4: West North Central","CENS-D4","2007","2007","Bachelor's degree (BA, AB, BS)","6",27189
,"Division 4: West North Central","CENS-D4","2007","2007","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",6911
,"Division 4: West North Central","CENS-D4","2007","2007","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2105
,"Division 4: West North Central","CENS-D4","2007","2007","Unknown or Not Stated","Unk",2525
,"Division 4: West North Central","CENS-D4","2007","2007","Excluded","Exc",155665
,"Division 4: West North Central","CENS-D4","2007","2007","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2008","2008","8th grade or less","1",4815
,"Division 4: West North Central","CENS-D4","2008","2008","9th through 12th grade with no diploma","2",15900
,"Division 4: West North Central","CENS-D4","2008","2008","High school graduate or GED completed","3",28517
,"Division 4: West North Central","CENS-D4","2008","2008","Some college credit, but not a degree","4",29020
,"Division 4: West North Central","CENS-D4","2008","2008","Associate degree (AA, AS)","5",13088
,"Division 4: West North Central","CENS-D4","2008","2008","Bachelor's degree (BA, AB, BS)","6",26657
,"Division 4: West North Central","CENS-D4","2008","2008","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",7342
,"Division 4: West North Central","CENS-D4","2008","2008","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2233
,"Division 4: West North Central","CENS-D4","2008","2008","Unknown or Not Stated","Unk",2483
,"Division 4: West North Central","CENS-D4","2008","2008","Excluded","Exc",153384
,"Division 4: West North Central","CENS-D4","2008","2008","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2009","2009","8th grade or less","1",4675
,"Division 4: West North Central","CENS-D4","2009","2009","9th through 12th grade with no diploma","2",15505
,"Division 4: West North Central","CENS-D4","2009","2009","High school graduate or GED completed","3",27800
,"Division 4: West North Central","CENS-D4","2009","2009","Some college credit, but not a degree","4",28570
,"Division 4: West North Central","CENS-D4","2009","2009","Associate degree (AA, AS)","5",12989
,"Division 4: West North Central","CENS-D4","2009","2009","Bachelor's degree (BA, AB, BS)","6",27198
,"Division 4: West North Central","CENS-D4","2009","2009","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",7698
,"Division 4: West North Central","CENS-D4","2009","2009","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",2312
,"Division 4: West North Central","CENS-D4","2009","2009","Unknown or Not Stated","Unk",2221
,"Division 4: West North Central","CENS-D4","2009","2009","Excluded","Exc",149551
,"Division 4: West North Central","CENS-D4","2009","2009","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2010","2010","8th grade or less","1",6621
,"Division 4: West North Central","CENS-D4","2010","2010","9th through 12th grade with no diploma","2",25056
,"Division 4: West North Central","CENS-D4","2010","2010","High school graduate or GED completed","3",45059
,"Division 4: West North Central","CENS-D4","2010","2010","Some college credit, but not a degree","4",45834
,"Division 4: West North Central","CENS-D4","2010","2010","Associate degree (AA, AS)","5",19166
,"Division 4: West North Central","CENS-D4","2010","2010","Bachelor's degree (BA, AB, BS)","6",41819
,"Division 4: West North Central","CENS-D4","2010","2010","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",13973
,"Division 4: West North Central","CENS-D4","2010","2010","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",4031
,"Division 4: West North Central","CENS-D4","2010","2010","Unknown or Not Stated","Unk",1401
,"Division 4: West North Central","CENS-D4","2010","2010","Excluded","Exc",68610
,"Division 4: West North Central","CENS-D4","2010","2010","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2011","2011","8th grade or less","1",6328
,"Division 4: West North Central","CENS-D4","2011","2011","9th through 12th grade with no diploma","2",23093
,"Division 4: West North Central","CENS-D4","2011","2011","High school graduate or GED completed","3",44392
,"Division 4: West North Central","CENS-D4","2011","2011","Some college credit, but not a degree","4",45733
,"Division 4: West North Central","CENS-D4","2011","2011","Associate degree (AA, AS)","5",19476
,"Division 4: West North Central","CENS-D4","2011","2011","Bachelor's degree (BA, AB, BS)","6",42115
,"Division 4: West North Central","CENS-D4","2011","2011","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",14803
,"Division 4: West North Central","CENS-D4","2011","2011","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",4219
,"Division 4: West North Central","CENS-D4","2011","2011","Unknown or Not Stated","Unk",907
,"Division 4: West North Central","CENS-D4","2011","2011","Excluded","Exc",68409
,"Division 4: West North Central","CENS-D4","2011","2011","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2012","2012","8th grade or less","1",8282
,"Division 4: West North Central","CENS-D4","2012","2012","9th through 12th grade with no diploma","2",27563
,"Division 4: West North Central","CENS-D4","2012","2012","High school graduate or GED completed","3",55904
,"Division 4: West North Central","CENS-D4","2012","2012","Some college credit, but not a degree","4",60026
,"Division 4: West North Central","CENS-D4","2012","2012","Associate degree (AA, AS)","5",29348
,"Division 4: West North Central","CENS-D4","2012","2012","Bachelor's degree (BA, AB, BS)","6",60664
,"Division 4: West North Central","CENS-D4","2012","2012","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",21847
,"Division 4: West North Central","CENS-D4","2012","2012","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6336
,"Division 4: West North Central","CENS-D4","2012","2012","Unknown or Not Stated","Unk",1443
,"Division 4: West North Central","CENS-D4","2012","2012","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2012","2012","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2013","2013","8th grade or less","1",8061
,"Division 4: West North Central","CENS-D4","2013","2013","9th through 12th grade with no diploma","2",26210
,"Division 4: West North Central","CENS-D4","2013","2013","High school graduate or GED completed","3",55565
,"Division 4: West North Central","CENS-D4","2013","2013","Some college credit, but not a degree","4",59522
,"Division 4: West North Central","CENS-D4","2013","2013","Associate degree (AA, AS)","5",30277
,"Division 4: West North Central","CENS-D4","2013","2013","Bachelor's degree (BA, AB, BS)","6",61293
,"Division 4: West North Central","CENS-D4","2013","2013","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",22426
,"Division 4: West North Central","CENS-D4","2013","2013","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",6665
,"Division 4: West North Central","CENS-D4","2013","2013","Unknown or Not Stated","Unk",1311
,"Division 4: West North Central","CENS-D4","2013","2013","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2013","2013","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2014","2014","8th grade or less","1",8293
,"Division 4: West North Central","CENS-D4","2014","2014","9th through 12th grade with no diploma","2",25130
,"Division 4: West North Central","CENS-D4","2014","2014","High school graduate or GED completed","3",56901
,"Division 4: West North Central","CENS-D4","2014","2014","Some college credit, but not a degree","4",59052
,"Division 4: West North Central","CENS-D4","2014","2014","Associate degree (AA, AS)","5",30846
,"Division 4: West North Central","CENS-D4","2014","2014","Bachelor's degree (BA, AB, BS)","6",62781
,"Division 4: West North Central","CENS-D4","2014","2014","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",23318
,"Division 4: West North Central","CENS-D4","2014","2014","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7093
,"Division 4: West North Central","CENS-D4","2014","2014","Unknown or Not Stated","Unk",1196
,"Division 4: West North Central","CENS-D4","2014","2014","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2014","2014","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2015","2015","8th grade or less","1",8408
,"Division 4: West North Central","CENS-D4","2015","2015","9th through 12th grade with no diploma","2",23971
,"Division 4: West North Central","CENS-D4","2015","2015","High school graduate or GED completed","3",57406
,"Division 4: West North Central","CENS-D4","2015","2015","Some college credit, but not a degree","4",57557
,"Division 4: West North Central","CENS-D4","2015","2015","Associate degree (AA, AS)","5",30578
,"Division 4: West North Central","CENS-D4","2015","2015","Bachelor's degree (BA, AB, BS)","6",63443
,"Division 4: West North Central","CENS-D4","2015","2015","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",23895
,"Division 4: West North Central","CENS-D4","2015","2015","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7220
,"Division 4: West North Central","CENS-D4","2015","2015","Unknown or Not Stated","Unk",1382
,"Division 4: West North Central","CENS-D4","2015","2015","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2015","2015","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2016","2016","8th grade or less","1",8599
,"Division 4: West North Central","CENS-D4","2016","2016","9th through 12th grade with no diploma","2",23140
,"Division 4: West North Central","CENS-D4","2016","2016","High school graduate or GED completed","3",57796
,"Division 4: West North Central","CENS-D4","2016","2016","Some college credit, but not a degree","4",55693
,"Division 4: West North Central","CENS-D4","2016","2016","Associate degree (AA, AS)","5",29995
,"Division 4: West North Central","CENS-D4","2016","2016","Bachelor's degree (BA, AB, BS)","6",63473
,"Division 4: West North Central","CENS-D4","2016","2016","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",24509
,"Division 4: West North Central","CENS-D4","2016","2016","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7336
,"Division 4: West North Central","CENS-D4","2016","2016","Unknown or Not Stated","Unk",1616
,"Division 4: West North Central","CENS-D4","2016","2016","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2016","2016","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2017","2017","8th grade or less","1",8389
,"Division 4: West North Central","CENS-D4","2017","2017","9th through 12th grade with no diploma","2",22253
,"Division 4: West North Central","CENS-D4","2017","2017","High school graduate or GED completed","3",57735
,"Division 4: West North Central","CENS-D4","2017","2017","Some college credit, but not a degree","4",53205
,"Division 4: West North Central","CENS-D4","2017","2017","Associate degree (AA, AS)","5",29084
,"Division 4: West North Central","CENS-D4","2017","2017","Bachelor's degree (BA, AB, BS)","6",61708
,"Division 4: West North Central","CENS-D4","2017","2017","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",24184
,"Division 4: West North Central","CENS-D4","2017","2017","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7311
,"Division 4: West North Central","CENS-D4","2017","2017","Unknown or Not Stated","Unk",1401
,"Division 4: West North Central","CENS-D4","2017","2017","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2017","2017","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2018","2018","8th grade or less","1",8167
,"Division 4: West North Central","CENS-D4","2018","2018","9th through 12th grade with no diploma","2",21426
,"Division 4: West North Central","CENS-D4","2018","2018","High school graduate or GED completed","3",57773
,"Division 4: West North Central","CENS-D4","2018","2018","Some college credit, but not a degree","4",51965
,"Division 4: West North Central","CENS-D4","2018","2018","Associate degree (AA, AS)","5",28601
,"Division 4: West North Central","CENS-D4","2018","2018","Bachelor's degree (BA, AB, BS)","6",62197
,"Division 4: West North Central","CENS-D4","2018","2018","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",24125
,"Division 4: West North Central","CENS-D4","2018","2018","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7364
,"Division 4: West North Central","CENS-D4","2018","2018","Unknown or Not Stated","Unk",1058
,"Division 4: West North Central","CENS-D4","2018","2018","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2018","2018","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2019","2019","8th grade or less","1",8336
,"Division 4: West North Central","CENS-D4","2019","2019","9th through 12th grade with no diploma","2",20424
,"Division 4: West North Central","CENS-D4","2019","2019","High school graduate or GED completed","3",57063
,"Division 4: West North Central","CENS-D4","2019","2019","Some college credit, but not a degree","4",50145
,"Division 4: West North Central","CENS-D4","2019","2019","Associate degree (AA, AS)","5",27456
,"Division 4: West North Central","CENS-D4","2019","2019","Bachelor's degree (BA, AB, BS)","6",61295
,"Division 4: West North Central","CENS-D4","2019","2019","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",24601
,"Division 4: West North Central","CENS-D4","2019","2019","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7532
,"Division 4: West North Central","CENS-D4","2019","2019","Unknown or Not Stated","Unk",1004
,"Division 4: West North Central","CENS-D4","2019","2019","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2019","2019","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2020","2020","8th grade or less","1",8019
,"Division 4: West North Central","CENS-D4","2020","2020","9th through 12th grade with no diploma","2",19416
,"Division 4: West North Central","CENS-D4","2020","2020","High school graduate or GED completed","3",56410
,"Division 4: West North Central","CENS-D4","2020","2020","Some college credit, but not a degree","4",47000
,"Division 4: West North Central","CENS-D4","2020","2020","Associate degree (AA, AS)","5",25965
,"Division 4: West North Central","CENS-D4","2020","2020","Bachelor's degree (BA, AB, BS)","6",59472
,"Division 4: West North Central","CENS-D4","2020","2020","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",23738
,"Division 4: West North Central","CENS-D4","2020","2020","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7480
,"Division 4: West North Central","CENS-D4","2020","2020","Unknown or Not Stated","Unk",1028
,"Division 4: West North Central","CENS-D4","2020","2020","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2020","2020","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2021","2021","8th grade or less","1",7917
,"Division 4: West North Central","CENS-D4","2021","2021","9th through 12th grade with no diploma","2",18425
,"Division 4: West North Central","CENS-D4","2021","2021","High school graduate or GED completed","3",56237
,"Division 4: West North Central","CENS-D4","2021","2021","Some college credit, but not a degree","4",45462
,"Division 4: West North Central","CENS-D4","2021","2021","Associate degree (AA, AS)","5",26379
,"Division 4: West North Central","CENS-D4","2021","2021","Bachelor's degree (BA, AB, BS)","6",62717
,"Division 4: West North Central","CENS-D4","2021","2021","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",25377
,"Division 4: West North Central","CENS-D4","2021","2021","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",7903
,"Division 4: West North Central","CENS-D4","2021","2021","Unknown or Not Stated","Unk",1091
,"Division 4: West North Central","CENS-D4","2021","2021","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2021","2021","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2022","2022","8th grade or less","1",8429
,"Division 4: West North Central","CENS-D4","2022","2022","9th through 12th grade with no diploma","2",18152
,"Division 4: West North Central","CENS-D4","2022","2022","High school graduate or GED completed","3",56371
,"Division 4: West North Central","CENS-D4","2022","2022","Some college credit, but not a degree","4",43658
,"Division 4: West North Central","CENS-D4","2022","2022","Associate degree (AA, AS)","5",25865
,"Division 4: West North Central","CENS-D4","2022","2022","Bachelor's degree (BA, AB, BS)","6",61951
,"Division 4: West North Central","CENS-D4","2022","2022","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",25327
,"Division 4: West North Central","CENS-D4","2022","2022","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",8030
,"Division 4: West North Central","CENS-D4","2022","2022","Unknown or Not Stated","Unk",1237
,"Division 4: West North Central","CENS-D4","2022","2022","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2022","2022","Not Reported","NR",0
,"Division 4: West North Central","CENS-D4","2023","2023","8th grade or less","1",8512
,"Division 4: West North Central","CENS-D4","2023","2023","9th through 12th grade with no diploma","2",18206
,"Division 4: West North Central","CENS-D4","2023","2023","High school graduate or GED completed","3",55631
,"Division 4: West North Central","CENS-D4","2023","2023","Some college credit, but not a degree","4",41311
,"Division 4: West North Central","CENS-D4","2023","2023","Associate degree (AA, AS)","5",24883
,"Division 4: West North Central","CENS-D4","2023","2023","Bachelor's degree (BA, AB, BS)","6",60923
,"Division 4: West North Central","CENS-D4","2023","2023","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",24960
,"Division 4: West North Central","CENS-D4","2023","2023","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",8139
,"Division 4: West North Central","CENS-D4","2023","2023","Unknown or Not Stated","Unk",1349
,"Division 4: West North Central","CENS-D4","2023","2023","Excluded","Exc",0
,"Division 4: West North Central","CENS-D4","2023","2023","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2007","2007","8th grade or less","1",17445
,"Division 5: South Atlantic","CENS-D5","2007","2007","9th through 12th grade with no diploma","2",49308
,"Division 5: South Atlantic","CENS-D5","2007","2007","High school graduate or GED completed","3",92858
,"Division 5: South Atlantic","CENS-D5","2007","2007","Some college credit, but not a degree","4",58689
,"Division 5: South Atlantic","CENS-D5","2007","2007","Associate degree (AA, AS)","5",25217
,"Division 5: South Atlantic","CENS-D5","2007","2007","Bachelor's degree (BA, AB, BS)","6",46001
,"Division 5: South Atlantic","CENS-D5","2007","2007","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",15480
,"Division 5: South Atlantic","CENS-D5","2007","2007","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",4116
,"Division 5: South Atlantic","CENS-D5","2007","2007","Unknown or Not Stated","Unk",5096
,"Division 5: South Atlantic","CENS-D5","2007","2007","Excluded","Exc",500011
,"Division 5: South Atlantic","CENS-D5","2007","2007","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2008","2008","8th grade or less","1",23929
,"Division 5: South Atlantic","CENS-D5","2008","2008","9th through 12th grade with no diploma","2",70438
,"Division 5: South Atlantic","CENS-D5","2008","2008","High school graduate or GED completed","3",133103
,"Division 5: South Atlantic","CENS-D5","2008","2008","Some college credit, but not a degree","4",82603
,"Division 5: South Atlantic","CENS-D5","2008","2008","Associate degree (AA, AS)","5",32087
,"Division 5: South Atlantic","CENS-D5","2008","2008","Bachelor's degree (BA, AB, BS)","6",68279
,"Division 5: South Atlantic","CENS-D5","2008","2008","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",24875
,"Division 5: South Atlantic","CENS-D5","2008","2008","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",5824
,"Division 5: South Atlantic","CENS-D5","2008","2008","Unknown or Not Stated","Unk",12071
,"Division 5: South Atlantic","CENS-D5","2008","2008","Excluded","Exc",345445
,"Division 5: South Atlantic","CENS-D5","2008","2008","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2009","2009","8th grade or less","1",21401
,"Division 5: South Atlantic","CENS-D5","2009","2009","9th through 12th grade with no diploma","2",65847
,"Division 5: South Atlantic","CENS-D5","2009","2009","High school graduate or GED completed","3",127153
,"Division 5: South Atlantic","CENS-D5","2009","2009","Some college credit, but not a degree","4",80534
,"Division 5: South Atlantic","CENS-D5","2009","2009","Associate degree (AA, AS)","5",31173
,"Division 5: South Atlantic","CENS-D5","2009","2009","Bachelor's degree (BA, AB, BS)","6",66075
,"Division 5: South Atlantic","CENS-D5","2009","2009","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",24155
,"Division 5: South Atlantic","CENS-D5","2009","2009","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",5751
,"Division 5: South Atlantic","CENS-D5","2009","2009","Unknown or Not Stated","Unk",12861
,"Division 5: South Atlantic","CENS-D5","2009","2009","Excluded","Exc",337271
,"Division 5: South Atlantic","CENS-D5","2009","2009","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2010","2010","8th grade or less","1",22510
,"Division 5: South Atlantic","CENS-D5","2010","2010","9th through 12th grade with no diploma","2",67598
,"Division 5: South Atlantic","CENS-D5","2010","2010","High school graduate or GED completed","3",141553
,"Division 5: South Atlantic","CENS-D5","2010","2010","Some college credit, but not a degree","4",95404
,"Division 5: South Atlantic","CENS-D5","2010","2010","Associate degree (AA, AS)","5",35523
,"Division 5: South Atlantic","CENS-D5","2010","2010","Bachelor's degree (BA, AB, BS)","6",83129
,"Division 5: South Atlantic","CENS-D5","2010","2010","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",34443
,"Division 5: South Atlantic","CENS-D5","2010","2010","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",9659
,"Division 5: South Atlantic","CENS-D5","2010","2010","Unknown or Not Stated","Unk",11390
,"Division 5: South Atlantic","CENS-D5","2010","2010","Excluded","Exc",245822
,"Division 5: South Atlantic","CENS-D5","2010","2010","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2011","2011","8th grade or less","1",26609
,"Division 5: South Atlantic","CENS-D5","2011","2011","9th through 12th grade with no diploma","2",80047
,"Division 5: South Atlantic","CENS-D5","2011","2011","High school graduate or GED completed","3",165749
,"Division 5: South Atlantic","CENS-D5","2011","2011","Some college credit, but not a degree","4",124018
,"Division 5: South Atlantic","CENS-D5","2011","2011","Associate degree (AA, AS)","5",46579
,"Division 5: South Atlantic","CENS-D5","2011","2011","Bachelor's degree (BA, AB, BS)","6",106703
,"Division 5: South Atlantic","CENS-D5","2011","2011","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",45004
,"Division 5: South Atlantic","CENS-D5","2011","2011","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",12584
,"Division 5: South Atlantic","CENS-D5","2011","2011","Unknown or Not Stated","Unk",9957
,"Division 5: South Atlantic","CENS-D5","2011","2011","Excluded","Exc",123369
,"Division 5: South Atlantic","CENS-D5","2011","2011","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2012","2012","8th grade or less","1",24303
,"Division 5: South Atlantic","CENS-D5","2012","2012","9th through 12th grade with no diploma","2",75865
,"Division 5: South Atlantic","CENS-D5","2012","2012","High school graduate or GED completed","3",164071
,"Division 5: South Atlantic","CENS-D5","2012","2012","Some college credit, but not a degree","4",126514
,"Division 5: South Atlantic","CENS-D5","2012","2012","Associate degree (AA, AS)","5",47268
,"Division 5: South Atlantic","CENS-D5","2012","2012","Bachelor's degree (BA, AB, BS)","6",107395
,"Division 5: South Atlantic","CENS-D5","2012","2012","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",46732
,"Division 5: South Atlantic","CENS-D5","2012","2012","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",13261
,"Division 5: South Atlantic","CENS-D5","2012","2012","Unknown or Not Stated","Unk",8310
,"Division 5: South Atlantic","CENS-D5","2012","2012","Excluded","Exc",123840
,"Division 5: South Atlantic","CENS-D5","2012","2012","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2013","2013","8th grade or less","1",25647
,"Division 5: South Atlantic","CENS-D5","2013","2013","9th through 12th grade with no diploma","2",77440
,"Division 5: South Atlantic","CENS-D5","2013","2013","High school graduate or GED completed","3",190672
,"Division 5: South Atlantic","CENS-D5","2013","2013","Some college credit, but not a degree","4",145538
,"Division 5: South Atlantic","CENS-D5","2013","2013","Associate degree (AA, AS)","5",55864
,"Division 5: South Atlantic","CENS-D5","2013","2013","Bachelor's degree (BA, AB, BS)","6",132350
,"Division 5: South Atlantic","CENS-D5","2013","2013","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",61586
,"Division 5: South Atlantic","CENS-D5","2013","2013","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",16514
,"Division 5: South Atlantic","CENS-D5","2013","2013","Unknown or Not Stated","Unk",8560
,"Division 5: South Atlantic","CENS-D5","2013","2013","Excluded","Exc",20825
,"Division 5: South Atlantic","CENS-D5","2013","2013","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2014","2014","8th grade or less","1",25670
,"Division 5: South Atlantic","CENS-D5","2014","2014","9th through 12th grade with no diploma","2",77490
,"Division 5: South Atlantic","CENS-D5","2014","2014","High school graduate or GED completed","3",199437
,"Division 5: South Atlantic","CENS-D5","2014","2014","Some college credit, but not a degree","4",154463
,"Division 5: South Atlantic","CENS-D5","2014","2014","Associate degree (AA, AS)","5",59011
,"Division 5: South Atlantic","CENS-D5","2014","2014","Bachelor's degree (BA, AB, BS)","6",139811
,"Division 5: South Atlantic","CENS-D5","2014","2014","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",65562
,"Division 5: South Atlantic","CENS-D5","2014","2014","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",18650
,"Division 5: South Atlantic","CENS-D5","2014","2014","Unknown or Not Stated","Unk",7448
,"Division 5: South Atlantic","CENS-D5","2014","2014","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2014","2014","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2015","2015","8th grade or less","1",26092
,"Division 5: South Atlantic","CENS-D5","2015","2015","9th through 12th grade with no diploma","2",74761
,"Division 5: South Atlantic","CENS-D5","2015","2015","High school graduate or GED completed","3",200083
,"Division 5: South Atlantic","CENS-D5","2015","2015","Some college credit, but not a degree","4",153507
,"Division 5: South Atlantic","CENS-D5","2015","2015","Associate degree (AA, AS)","5",60384
,"Division 5: South Atlantic","CENS-D5","2015","2015","Bachelor's degree (BA, AB, BS)","6",144136
,"Division 5: South Atlantic","CENS-D5","2015","2015","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",67097
,"Division 5: South Atlantic","CENS-D5","2015","2015","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",18928
,"Division 5: South Atlantic","CENS-D5","2015","2015","Unknown or Not Stated","Unk",7135
,"Division 5: South Atlantic","CENS-D5","2015","2015","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2015","2015","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2016","2016","8th grade or less","1",24857
,"Division 5: South Atlantic","CENS-D5","2016","2016","9th through 12th grade with no diploma","2",71567
,"Division 5: South Atlantic","CENS-D5","2016","2016","High school graduate or GED completed","3",201334
,"Division 5: South Atlantic","CENS-D5","2016","2016","Some college credit, but not a degree","4",149792
,"Division 5: South Atlantic","CENS-D5","2016","2016","Associate degree (AA, AS)","5",62005
,"Division 5: South Atlantic","CENS-D5","2016","2016","Bachelor's degree (BA, AB, BS)","6",146629
,"Division 5: South Atlantic","CENS-D5","2016","2016","Master's degree (MA, MS, MEng, MEd, MSW, MBA)","7",67479
,"Division 5: South Atlantic","CENS-D5","2016","2016","Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)","8",19376
,"Division 5: South Atlantic","CENS-D5","2016","2016","Unknown or Not Stated","Unk",5671
,"Division 5: South Atlantic","CENS-D5","2016","2016","Excluded","Exc",0
,"Division 5: South Atlantic","CENS-D5","2016","2016","Not Reported","NR",0
,"Division 5: South Atlantic","CENS-D5","2017","2017","8th grade or less","1",23745
,"Division 5: South Atlantic","CENS-D5","2017","2017","9th through 12th grade with no diploma","2",68007
