"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	Births
	"Missouri"	"29"	"2020"	"2020"	"Not Reported"	"98"	0
	"Missouri"	"29"	"2021"	"2021"	"No prenatal care"	"00"	1433
	"Missouri"	"29"	"2021"	"2021"	"1st month"	"01"	1523
	"Missouri"	"29"	"2021"	"2021"	"2nd month"	"02"	26975
	"Missouri"	"29"	"2021"	"2021"	"3rd month"	"03"	23902
	"Missouri"	"29"	"2021"	"2021"	"4th month"	"04"	6185
	"Missouri"	"29"	"2021"	"2021"	"5th month"	"05"	2924
	"Missouri"	"29"	"2021"	"2021"	"6th month"	"06"	1758
	"Missouri"	"29"	"2021"	"2021"	"7th month"	"07"	1276
	"Missouri"	"29"	"2021"	"2021"	"8th month"	"08"	1010
	"Missouri"	"29"	"2021"	"2021"	"9th month"	"09"	435
	"Missouri"	"29"	"2021"	"2021"	"Unknown or Not Stated"	"99"	2025
	"Missouri"	"29"	"2021"	"2021"	"Not Reported"	"98"	0
	"Missouri"	"29"	"2022"	"2022"	"No prenatal care"	"00"	1522
	"Missouri"	"29"	"2022"	"2022"	"1st month"	"01"	1492
	"Missouri"	"29"	"2022"	"2022"	"2nd month"	"02"	25710
	"Missouri"	"29"	"2022"	"2022"	"3rd month"	"03"	24217
	"Missouri"	"29"	"2022"	"2022"	"4th month"	"04"	6503
	"Missouri"	"29"	"2022"	"2022"	"5th month"	"05"	3201
	"Missouri"	"29"	"2022"	"2022"	"6th month"	"06"	1915
	"Missouri"	"29"	"2022"	"2022"	"7th month"	"07"	1452
	"Missouri"	"29"	"2022"	"2022"	"8th month"	"08"	1055
	"Missouri"	"29"	"2022"	"2022"	"9th month"	"09"	523
	"Missouri"	"29"	"2022"	"2022"	"Unknown or Not Stated"	"99"	1389
	"Missouri"	"29"	"2022"	"2022"	"Not Reported"	"98"	0
	"Missouri"	"29"	"2023"	"2023"	"No prenatal care"	"00"	1648
	"Missouri"	"29"	"2023"	"2023"	"1st month"	"01"	1163
	"Missouri"	"29"	"2023"	"2023"	"2nd month"	"02"	23190
	"Missouri"	"29"	"2023"	"2023"	"3rd month"	"03"	25675
	"Missouri"	"29"	"2023"	"2023"	"4th month"	"04"	6762
	"Missouri"	"29"	"2023"	"2023"	"5th month"	"05"	3081
	"Missouri"	"29"	"2023"	"2023"	"6th month"	"06"	1854
	"Missouri"	"29"	"2023"	"2023"	"7th month"	"07"	1326
	"Missouri"	"29"	"2023"	"2023"	"8th month"	"08"	1010
	"Missouri"	"29"	"2023"	"2023"	"9th month"	"09"	497
	"Missouri"	"29"	"2023"	"2023"	"10th month"	"10"	12
	"Missouri"	"29"	"2023"	"2023"	"Unknown or Not Stated"	"99"	905
	"Missouri"	"29"	"2023"	"2023"	"Not Reported"	"98"	0
	"New Jersey"	"34"	"2010"	"2010"	"No prenatal care"	"00"	0
	"New Jersey"	"34"	"2010"	"2010"	"1st month"	"01"	0
	"New Jersey"	"34"	"2010"	"2010"	"2nd month"	"02"	0
	"New Jersey"	"34"	"2010"	"2010"	"3rd month"	"03"	0
	"New Jersey"	"34"	"2010"	"2010"	"4th month"	"04"	0
	"New Jersey"	"34"	"2010"	"2010"	"5th month"	"05"	0
	"New Jersey"	"34"	"2010"	"2010"	"6th month"	"06"	0
	"New Jersey"	"34"	"2010"	"2010"	"7th month"	"07"	0
	"New Jersey"	"34"	"2010"	"2010"	"8th month"	"08"	0
	"New Jersey"	"34"	"2010"	"2010"	"9th month"	"09"	0
	"New Jersey"	"34"	"2010"	"2010"	"10th month"	"10"	0
	"New Jersey"	"34"	"2010"	"2010"	"Unknown or Not Stated"	"99"	0
	"New Jersey"	"34"	"2010"	"2010"	"Not Reported"	"98"	106922
	"New Jersey"	"34"	"2011"	"2011"	"No prenatal care"	"00"	0
	"New Jersey"	"34"	"2011"	"2011"	"1st month"	"01"	0
	"New Jersey"	"34"	"2011"	"2011"	"2nd month"	"02"	0
	"New Jersey"	"34"	"2011"	"2011"	"3rd month"	"03"	0
	"New Jersey"	"34"	"2011"	"2011"	"4th month"	"04"	0
	"New Jersey"	"34"	"2011"	"2011"	"5th month"	"05"	0
	"New Jersey"	"34"	"2011"	"2011"	"6th month"	"06"	0
	"New Jersey"	"34"	"2011"	"2011"	"7th month"	"07"	0
	"New Jersey"	"34"	"2011"	"2011"	"8th month"	"08"	0
	"New Jersey"	"34"	"2011"	"2011"	"9th month"	"09"	0
	"New Jersey"	"34"	"2011"	"2011"	"10th month"	"10"	0
	"New Jersey"	"34"	"2011"	"2011"	"Unknown or Not Stated"	"99"	0
	"New Jersey"	"34"	"2011"	"2011"	"Not Reported"	"98"	105883
	"New Jersey"	"34"	"2012"	"2012"	"No prenatal care"	"00"	0
	"New Jersey"	"34"	"2012"	"2012"	"1st month"	"01"	0
	"New Jersey"	"34"	"2012"	"2012"	"2nd month"	"02"	0
	"New Jersey"	"34"	"2012"	"2012"	"3rd month"	"03"	0
	"New Jersey"	"34"	"2012"	"2012"	"4th month"	"04"	0
	"New Jersey"	"34"	"2012"	"2012"	"5th month"	"05"	0
	"New Jersey"	"34"	"2012"	"2012"	"6th month"	"06"	0
	"New Jersey"	"34"	"2012"	"2012"	"7th month"	"07"	0
	"New Jersey"	"34"	"2012"	"2012"	"8th month"	"08"	0
	"New Jersey"	"34"	"2012"	"2012"	"9th month"	"09"	0
	"New Jersey"	"34"	"2012"	"2012"	"10th month"	"10"	0
	"New Jersey"	"34"	"2012"	"2012"	"Unknown or Not Stated"	"99"	0
	"New Jersey"	"34"	"2012"	"2012"	"Not Reported"	"98"	104230
	"New Jersey"	"34"	"2013"	"2013"	"No prenatal care"	"00"	0
	"New Jersey"	"34"	"2013"	"2013"	"1st month"	"01"	0
	"New Jersey"	"34"	"2013"	"2013"	"2nd month"	"02"	0
	"New Jersey"	"34"	"2013"	"2013"	"3rd month"	"03"	0
	"New Jersey"	"34"	"2013"	"2013"	"4th month"	"04"	0
	"New Jersey"	"34"	"2013"	"2013"	"5th month"	"05"	0
	"New Jersey"	"34"	"2013"	"2013"	"6th month"	"06"	0
	"New Jersey"	"34"	"2013"	"2013"	"7th month"	"07"	0
	"New Jersey"	"34"	"2013"	"2013"	"8th month"	"08"	0
	"New Jersey"	"34"	"2013"	"2013"	"9th month"	"09"	0
	"New Jersey"	"34"	"2013"	"2013"	"10th month"	"10"	0
	"New Jersey"	"34"	"2013"	"2013"	"Unknown or Not Stated"	"99"	0
	"New Jersey"	"34"	"2013"	"2013"	"Not Reported"	"98"	102575
	"New Jersey"	"34"	"2014"	"2014"	"No prenatal care"	"00"	0
	"New Jersey"	"34"	"2014"	"2014"	"1st month"	"01"	0
	"New Jersey"	"34"	"2014"	"2014"	"2nd month"	"02"	0
	"New Jersey"	"34"	"2014"	"2014"	"3rd month"	"03"	0
	"New Jersey"	"34"	"2014"	"2014"	"4th month"	"04"	0
	"New Jersey"	"34"	"2014"	"2014"	"5th month"	"05"	0
	"New Jersey"	"34"	"2014"	"2014"	"6th month"	"06"	0
	"New Jersey"	"34"	"2014"	"2014"	"7th month"	"07"	0
	"New Jersey"	"34"	"2014"	"2014"	"8th month"	"08"	0
	"New Jersey"	"34"	"2014"	"2014"	"9th month"	"09"	0
	"New Jersey"	"34"	"2014"	"2014"	"10th month"	"10"	0
	"New Jersey"	"34"	"2014"	"2014"	"Unknown or Not Stated"	"99"	0
	"New Jersey"	"34"	"2014"	"2014"	"Not Reported"	"98"	103305
	"New Jersey"	"34"	"2015"	"2015"	"No prenatal care"	"00"	0
	"New Jersey"	"34"	"2015"	"2015"	"1st month"	"01"	0
	"New Jersey"	"34"	"2015"	"2015"	"2nd month"	"02"	0
	"New Jersey"	"34"	"2015"	"2015"	"3rd month"	"03"	0
	"New Jersey"	"34"	"2015"	"2015"	"4th month"	"04"	0
	"New Jersey"	"34"	"2015"	"2015"	"5th month"	"05"	0
	"New Jersey"	"34"	"2015"	"2015"	"6th month"	"06"	0
	"New Jersey"	"34"	"2015"	"2015"	"7th month"	"07"	0
	"New Jersey"	"34"	"2015"	"2015"	"8th month"	"08"	0
	"New Jersey"	"34"	"2015"	"2015"	"9th month"	"09"	0
	"New Jersey"	"34"	"2015"	"2015"	"10th month"	"10"	0
	"New Jersey"	"34"	"2015"	"2015"	"Unknown or Not Stated"	"99"	0
	"New Jersey"	"34"	"2015"	"2015"	"Not Reported"	"98"	103127
	"New Jersey"	"34"	"2016"	"2016"	"No prenatal care"	"00"	1628
	"New Jersey"	"34"	"2016"	"2016"	"1st month"	"01"	4344
	"New Jersey"	"34"	"2016"	"2016"	"2nd month"	"02"	38070
	"New Jersey"	"34"	"2016"	"2016"	"3rd month"	"03"	34653
	"New Jersey"	"34"	"2016"	"2016"	"4th month"	"04"	10002
	"New Jersey"	"34"	"2016"	"2016"	"5th month"	"05"	4862
	"New Jersey"	"34"	"2016"	"2016"	"6th month"	"06"	2977
	"New Jersey"	"34"	"2016"	"2016"	"7th month"	"07"	2203
	"New Jersey"	"34"	"2016"	"2016"	"8th month"	"08"	1506
	"New Jersey"	"34"	"2016"	"2016"	"9th month"	"09"	475
	"New Jersey"	"34"	"2016"	"2016"	"Unknown or Not Stated"	"99"	1919
	"New Jersey"	"34"	"2016"	"2016"	"Not Reported"	"98"	0
	"New Jersey"	"34"	"2017"	"2017"	"No prenatal care"	"00"	1616
	"New Jersey"	"34"	"2017"	"2017"	"1st month"	"01"	3987
	"New Jersey"	"34"	"2017"	"2017"	"2nd month"	"02"	37792
	"New Jersey"	"34"	"2017"	"2017"	"3rd month"	"03"	34349
	"New Jersey"	"34"	"2017"	"2017"	"4th month"	"04"	10019
	"New Jersey"	"34"	"2017"	"2017"	"5th month"	"05"	4889
	"New Jersey"	"34"	"2017"	"2017"	"6th month"	"06"	2900
	"New Jersey"	"34"	"2017"	"2017"	"7th month"	"07"	2156
	"New Jersey"	"34"	"2017"	"2017"	"8th month"	"08"	1489
	"New Jersey"	"34"	"2017"	"2017"	"9th month"	"09"	534
	"New Jersey"	"34"	"2017"	"2017"	"Unknown or Not Stated"	"99"	1514
	"New Jersey"	"34"	"2017"	"2017"	"Not Reported"	"98"	0
	"New Jersey"	"34"	"2018"	"2018"	"No prenatal care"	"00"	1682
	"New Jersey"	"34"	"2018"	"2018"	"1st month"	"01"	3405
	"New Jersey"	"34"	"2018"	"2018"	"2nd month"	"02"	37755
	"New Jersey"	"34"	"2018"	"2018"	"3rd month"	"03"	35028
	"New Jersey"	"34"	"2018"	"2018"	"4th month"	"04"	9848
	"New Jersey"	"34"	"2018"	"2018"	"5th month"	"05"	4652
	"New Jersey"	"34"	"2018"	"2018"	"6th month"	"06"	2903
	"New Jersey"	"34"	"2018"	"2018"	"7th month"	"07"	2221
	"New Jersey"	"34"	"2018"	"2018"	"8th month"	"08"	1538
	"New Jersey"	"34"	"2018"	"2018"	"9th month"	"09"	542
	"New Jersey"	"34"	"2018"	"2018"	"Unknown or Not Stated"	"99"	1641
	"New Jersey"	"34"	"2018"	"2018"	"Not Reported"	"98"	0
	"New Jersey"	"34"	"2019"	"2019"	"No prenatal care"	"00"	2023
	"New Jersey"	"34"	"2019"	"2019"	"1st month"	"01"	2980
	"New Jersey"	"34"	"2019"	"2019"	"2nd month"	"02"	37087
	"New Jersey"	"34"	"2019"	"2019"	"3rd month"	"03"	34721
	"New Jersey"	"34"	"2019"	"2019"	"4th month"	"04"	9673
	"New Jersey"	"34"	"2019"	"2019"	"5th month"	"05"	4690
	"New Jersey"	"34"	"2019"	"2019"	"6th month"	"06"	2831
	"New Jersey"	"34"	"2019"	"2019"	"7th month"	"07"	2215
	"New Jersey"	"34"	"2019"	"2019"	"8th month"	"08"	1547
	"New Jersey"	"34"	"2019"	"2019"	"9th month"	"09"	565
	"New Jersey"	"34"	"2019"	"2019"	"Unknown or Not Stated"	"99"	1246
	"New Jersey"	"34"	"2019"	"2019"	"Not Reported"	"98"	0
	"New Jersey"	"34"	"2020"	"2020"	"No prenatal care"	"00"	1490
	"New Jersey"	"34"	"2020"	"2020"	"1st month"	"01"	2852
	"New Jersey"	"34"	"2020"	"2020"	"2nd month"	"02"	36796
	"New Jersey"	"34"	"2020"	"2020"	"3rd month"	"03"	34809
	"New Jersey"	"34"	"2020"	"2020"	"4th month"	"04"	9452
	"New Jersey"	"34"	"2020"	"2020"	"5th month"	"05"	4527
	"New Jersey"	"34"	"2020"	"2020"	"6th month"	"06"	2816
	"New Jersey"	"34"	"2020"	"2020"	"7th month"	"07"	2048
	"New Jersey"	"34"	"2020"	"2020"	"8th month"	"08"	1417
	"New Jersey"	"34"	"2020"	"2020"	"9th month"	"09"	538
	"New Jersey"	"34"	"2020"	"2020"	"Unknown or Not Stated"	"99"	1203
	"New Jersey"	"34"	"2020"	"2020"	"Not Reported"	"98"	0
	"New Jersey"	"34"	"2021"	"2021"	"No prenatal care"	"00"	1880
	"New Jersey"	"34"	"2021"	"2021"	"1st month"	"01"	2571
	"New Jersey"	"34"	"2021"	"2021"	"2nd month"	"02"	37031
	"New Jersey"	"34"	"2021"	"2021"	"3rd month"	"03"	37838
	"New Jersey"	"34"	"2021"	"2021"	"4th month"	"04"	9737
	"New Jersey"	"34"	"2021"	"2021"	"5th month"	"05"	4361
	"New Jersey"	"34"	"2021"	"2021"	"6th month"	"06"	2612
	"New Jersey"	"34"	"2021"	"2021"	"7th month"	"07"	1910
	"New Jersey"	"34"	"2021"	"2021"	"8th month"	"08"	1427
	"New Jersey"	"34"	"2021"	"2021"	"9th month"	"09"	498
	"New Jersey"	"34"	"2021"	"2021"	"Unknown or Not Stated"	"99"	1627
	"New Jersey"	"34"	"2021"	"2021"	"Not Reported"	"98"	0
	"New Jersey"	"34"	"2022"	"2022"	"No prenatal care"	"00"	1770
	"New Jersey"	"34"	"2022"	"2022"	"1st month"	"01"	2193
	"New Jersey"	"34"	"2022"	"2022"	"2nd month"	"02"	35109
	"New Jersey"	"34"	"2022"	"2022"	"3rd month"	"03"	40082
	"New Jersey"	"34"	"2022"	"2022"	"4th month"	"04"	10505
	"New Jersey"	"34"	"2022"	"2022"	"5th month"	"05"	4825
	"New Jersey"	"34"	"2022"	"2022"	"6th month"	"06"	2913
	"New Jersey"	"34"	"2022"	"2022"	"7th month"	"07"	2328
	"New Jersey"	"34"	"2022"	"2022"	"8th month"	"08"	1626
	"New Jersey"	"34"	"2022"	"2022"	"9th month"	"09"	659
	"New Jersey"	"34"	"2022"	"2022"	"Unknown or Not Stated"	"99"	881
	"New Jersey"	"34"	"2022"	"2022"	"Not Reported"	"98"	0
	"New Jersey"	"34"	"2023"	"2023"	"No prenatal care"	"00"	1890
	"New Jersey"	"34"	"2023"	"2023"	"1st month"	"01"	1950
	"New Jersey"	"34"	"2023"	"2023"	"2nd month"	"02"	33918
	"New Jersey"	"34"	"2023"	"2023"	"3rd month"	"03"	40400
	"New Jersey"	"34"	"2023"	"2023"	"4th month"	"04"	10171
	"New Jersey"	"34"	"2023"	"2023"	"5th month"	"05"	4515
	"New Jersey"	"34"	"2023"	"2023"	"6th month"	"06"	2840
	"New Jersey"	"34"	"2023"	"2023"	"7th month"	"07"	2261
	"New Jersey"	"34"	"2023"	"2023"	"8th month"	"08"	1620
	"New Jersey"	"34"	"2023"	"2023"	"9th month"	"09"	618
	"New Jersey"	"34"	"2023"	"2023"	"Unknown or Not Stated"	"99"	812
	"New Jersey"	"34"	"2023"	"2023"	"Not Reported"	"98"	0
	"New York"	"36"	"2010"	"2010"	"No prenatal care"	"00"	1666
	"New York"	"36"	"2010"	"2010"	"1st month"	"01"	8526
	"New York"	"36"	"2010"	"2010"	"2nd month"	"02"	78547
	"New York"	"36"	"2010"	"2010"	"3rd month"	"03"	87617
	"New York"	"36"	"2010"	"2010"	"4th month"	"04"	28257
	"New York"	"36"	"2010"	"2010"	"5th month"	"05"	12654
	"New York"	"36"	"2010"	"2010"	"6th month"	"06"	7381
	"New York"	"36"	"2010"	"2010"	"7th month"	"07"	5405
	"New York"	"36"	"2010"	"2010"	"8th month"	"08"	4005
	"New York"	"36"	"2010"	"2010"	"9th month"	"09"	1993
	"New York"	"36"	"2010"	"2010"	"10th month"	"10"	249
	"New York"	"36"	"2010"	"2010"	"Unknown or Not Stated"	"99"	8075
	"New York"	"36"	"2010"	"2010"	"Not Reported"	"98"	0
	"New York"	"36"	"2011"	"2011"	"No prenatal care"	"00"	1617
	"New York"	"36"	"2011"	"2011"	"1st month"	"01"	7761
	"New York"	"36"	"2011"	"2011"	"2nd month"	"02"	78221
	"New York"	"36"	"2011"	"2011"	"3rd month"	"03"	86606
	"New York"	"36"	"2011"	"2011"	"4th month"	"04"	29293
	"New York"	"36"	"2011"	"2011"	"5th month"	"05"	12520
	"New York"	"36"	"2011"	"2011"	"6th month"	"06"	7172
	"New York"	"36"	"2011"	"2011"	"7th month"	"07"	4908
	"New York"	"36"	"2011"	"2011"	"8th month"	"08"	3938
	"New York"	"36"	"2011"	"2011"	"9th month"	"09"	2040
	"New York"	"36"	"2011"	"2011"	"10th month"	"10"	248
	"New York"	"36"	"2011"	"2011"	"Unknown or Not Stated"	"99"	6988
	"New York"	"36"	"2011"	"2011"	"Not Reported"	"98"	0
	"New York"	"36"	"2012"	"2012"	"No prenatal care"	"00"	1532
	"New York"	"36"	"2012"	"2012"	"1st month"	"01"	8467
	"New York"	"36"	"2012"	"2012"	"2nd month"	"02"	78141
	"New York"	"36"	"2012"	"2012"	"3rd month"	"03"	87217
	"New York"	"36"	"2012"	"2012"	"4th month"	"04"	27807
	"New York"	"36"	"2012"	"2012"	"5th month"	"05"	12253
	"New York"	"36"	"2012"	"2012"	"6th month"	"06"	6860
	"New York"	"36"	"2012"	"2012"	"7th month"	"07"	4798
	"New York"	"36"	"2012"	"2012"	"8th month"	"08"	3941
	"New York"	"36"	"2012"	"2012"	"9th month"	"09"	2110
	"New York"	"36"	"2012"	"2012"	"10th month"	"10"	246
	"New York"	"36"	"2012"	"2012"	"Unknown or Not Stated"	"99"	7544
	"New York"	"36"	"2012"	"2012"	"Not Reported"	"98"	0
	"New York"	"36"	"2013"	"2013"	"No prenatal care"	"00"	1425
	"New York"	"36"	"2013"	"2013"	"1st month"	"01"	9247
	"New York"	"36"	"2013"	"2013"	"2nd month"	"02"	79780
	"New York"	"36"	"2013"	"2013"	"3rd month"	"03"	84415
	"New York"	"36"	"2013"	"2013"	"4th month"	"04"	25673
	"New York"	"36"	"2013"	"2013"	"5th month"	"05"	11137
	"New York"	"36"	"2013"	"2013"	"6th month"	"06"	6542
	"New York"	"36"	"2013"	"2013"	"7th month"	"07"	5015
	"New York"	"36"	"2013"	"2013"	"8th month"	"08"	4379
	"New York"	"36"	"2013"	"2013"	"9th month"	"09"	2183
	"New York"	"36"	"2013"	"2013"	"10th month"	"10"	251
	"New York"	"36"	"2013"	"2013"	"Unknown or Not Stated"	"99"	6933
	"New York"	"36"	"2013"	"2013"	"Not Reported"	"98"	0
	"New York"	"36"	"2014"	"2014"	"No prenatal care"	"00"	1396
	"New York"	"36"	"2014"	"2014"	"1st month"	"01"	15445
	"New York"	"36"	"2014"	"2014"	"2nd month"	"02"	97034
	"New York"	"36"	"2014"	"2014"	"3rd month"	"03"	70258
	"New York"	"36"	"2014"	"2014"	"4th month"	"04"	20885
	"New York"	"36"	"2014"	"2014"	"5th month"	"05"	9693
	"New York"	"36"	"2014"	"2014"	"6th month"	"06"	5992
	"New York"	"36"	"2014"	"2014"	"7th month"	"07"	4839
	"New York"	"36"	"2014"	"2014"	"8th month"	"08"	3868
	"New York"	"36"	"2014"	"2014"	"9th month"	"09"	1591
	"New York"	"36"	"2014"	"2014"	"10th month"	"10"	23
	"New York"	"36"	"2014"	"2014"	"Unknown or Not Stated"	"99"	7749
	"New York"	"36"	"2014"	"2014"	"Not Reported"	"98"	0
	"New York"	"36"	"2015"	"2015"	"No prenatal care"	"00"	1222
	"New York"	"36"	"2015"	"2015"	"1st month"	"01"	14638
	"New York"	"36"	"2015"	"2015"	"2nd month"	"02"	98738
	"New York"	"36"	"2015"	"2015"	"3rd month"	"03"	71042
	"New York"	"36"	"2015"	"2015"	"4th month"	"04"	19591
	"New York"	"36"	"2015"	"2015"	"5th month"	"05"	8922
	"New York"	"36"	"2015"	"2015"	"6th month"	"06"	5415
	"New York"	"36"	"2015"	"2015"	"7th month"	"07"	4618
	"New York"	"36"	"2015"	"2015"	"8th month"	"08"	3814
	"New York"	"36"	"2015"	"2015"	"9th month"	"09"	1542
	"New York"	"36"	"2015"	"2015"	"10th month"	"10"	19
	"New York"	"36"	"2015"	"2015"	"Unknown or Not Stated"	"99"	7713
	"New York"	"36"	"2015"	"2015"	"Not Reported"	"98"	0
	"New York"	"36"	"2016"	"2016"	"No prenatal care"	"00"	1235
	"New York"	"36"	"2016"	"2016"	"1st month"	"01"	15642
	"New York"	"36"	"2016"	"2016"	"2nd month"	"02"	99215
	"New York"	"36"	"2016"	"2016"	"3rd month"	"03"	70216
	"New York"	"36"	"2016"	"2016"	"4th month"	"04"	18940
	"New York"	"36"	"2016"	"2016"	"5th month"	"05"	8343
	"New York"	"36"	"2016"	"2016"	"6th month"	"06"	5241
	"New York"	"36"	"2016"	"2016"	"7th month"	"07"	4823
	"New York"	"36"	"2016"	"2016"	"8th month"	"08"	3935
	"New York"	"36"	"2016"	"2016"	"9th month"	"09"	1630
	"New York"	"36"	"2016"	"2016"	"10th month"	"10"	19
	"New York"	"36"	"2016"	"2016"	"Unknown or Not Stated"	"99"	5044
	"New York"	"36"	"2016"	"2016"	"Not Reported"	"98"	0
	"New York"	"36"	"2017"	"2017"	"No prenatal care"	"00"	1390
	"New York"	"36"	"2017"	"2017"	"1st month"	"01"	13727
	"New York"	"36"	"2017"	"2017"	"2nd month"	"02"	95125
	"New York"	"36"	"2017"	"2017"	"3rd month"	"03"	72032
	"New York"	"36"	"2017"	"2017"	"4th month"	"04"	18805
	"New York"	"36"	"2017"	"2017"	"5th month"	"05"	8270
	"New York"	"36"	"2017"	"2017"	"6th month"	"06"	5190
	"New York"	"36"	"2017"	"2017"	"7th month"	"07"	4480
	"New York"	"36"	"2017"	"2017"	"8th month"	"08"	3765
	"New York"	"36"	"2017"	"2017"	"9th month"	"09"	1566
	"New York"	"36"	"2017"	"2017"	"10th month"	"10"	22
	"New York"	"36"	"2017"	"2017"	"Unknown or Not Stated"	"99"	5365
	"New York"	"36"	"2017"	"2017"	"Not Reported"	"98"	0
	"New York"	"36"	"2018"	"2018"	"No prenatal care"	"00"	1325
	"New York"	"36"	"2018"	"2018"	"1st month"	"01"	12555
	"New York"	"36"	"2018"	"2018"	"2nd month"	"02"	94631
	"New York"	"36"	"2018"	"2018"	"3rd month"	"03"	70640
	"New York"	"36"	"2018"	"2018"	"4th month"	"04"	18290
	"New York"	"36"	"2018"	"2018"	"5th month"	"05"	8012
	"New York"	"36"	"2018"	"2018"	"6th month"	"06"	4985
	"New York"	"36"	"2018"	"2018"	"7th month"	"07"	4329
	"New York"	"36"	"2018"	"2018"	"8th month"	"08"	3549
	"New York"	"36"	"2018"	"2018"	"9th month"	"09"	1536
	"New York"	"36"	"2018"	"2018"	"10th month"	"10"	30
	"New York"	"36"	"2018"	"2018"	"Unknown or Not Stated"	"99"	6356
	"New York"	"36"	"2018"	"2018"	"Not Reported"	"98"	0
	"New York"	"36"	"2019"	"2019"	"No prenatal care"	"00"	1690
	"New York"	"36"	"2019"	"2019"	"1st month"	"01"	12223
	"New York"	"36"	"2019"	"2019"	"2nd month"	"02"	94589
	"New York"	"36"	"2019"	"2019"	"3rd month"	"03"	69070
	"New York"	"36"	"2019"	"2019"	"4th month"	"04"	17116
	"New York"	"36"	"2019"	"2019"	"5th month"	"05"	7640
	"New York"	"36"	"2019"	"2019"	"6th month"	"06"	4796
	"New York"	"36"	"2019"	"2019"	"7th month"	"07"	4020
	"New York"	"36"	"2019"	"2019"	"8th month"	"08"	3558
	"New York"	"36"	"2019"	"2019"	"9th month"	"09"	1522
	"New York"	"36"	"2019"	"2019"	"10th month"	"10"	17
	"New York"	"36"	"2019"	"2019"	"Unknown or Not Stated"	"99"	5298
	"New York"	"36"	"2019"	"2019"	"Not Reported"	"98"	0
	"New York"	"36"	"2020"	"2020"	"No prenatal care"	"00"	1893
	"New York"	"36"	"2020"	"2020"	"1st month"	"01"	9469
	"New York"	"36"	"2020"	"2020"	"2nd month"	"02"	86477
	"New York"	"36"	"2020"	"2020"	"3rd month"	"03"	68144
	"New York"	"36"	"2020"	"2020"	"4th month"	"04"	17166
	"New York"	"36"	"2020"	"2020"	"5th month"	"05"	7866
	"New York"	"36"	"2020"	"2020"	"6th month"	"06"	4620
	"New York"	"36"	"2020"	"2020"	"7th month"	"07"	3756
	"New York"	"36"	"2020"	"2020"	"8th month"	"08"	2949
	"New York"	"36"	"2020"	"2020"	"9th month"	"09"	1187
	"New York"	"36"	"2020"	"2020"	"10th month"	"10"	14
	"New York"	"36"	"2020"	"2020"	"Unknown or Not Stated"	"99"	5797
	"New York"	"36"	"2020"	"2020"	"Not Reported"	"98"	0
	"New York"	"36"	"2021"	"2021"	"No prenatal care"	"00"	1899
	"New York"	"36"	"2021"	"2021"	"1st month"	"01"	8424
	"New York"	"36"	"2021"	"2021"	"2nd month"	"02"	84757
	"New York"	"36"	"2021"	"2021"	"3rd month"	"03"	71865
	"New York"	"36"	"2021"	"2021"	"4th month"	"04"	17175
	"New York"	"36"	"2021"	"2021"	"5th month"	"05"	7385
	"New York"	"36"	"2021"	"2021"	"6th month"	"06"	4702
	"New York"	"36"	"2021"	"2021"	"7th month"	"07"	3865
	"New York"	"36"	"2021"	"2021"	"8th month"	"08"	3132
	"New York"	"36"	"2021"	"2021"	"9th month"	"09"	1285
	"New York"	"36"	"2021"	"2021"	"10th month"	"10"	19
	"New York"	"36"	"2021"	"2021"	"Unknown or Not Stated"	"99"	6234
	"New York"	"36"	"2021"	"2021"	"Not Reported"	"98"	0
	"New York"	"36"	"2022"	"2022"	"No prenatal care"	"00"	2312
	"New York"	"36"	"2022"	"2022"	"1st month"	"01"	8452
	"New York"	"36"	"2022"	"2022"	"2nd month"	"02"	80034
	"New York"	"36"	"2022"	"2022"	"3rd month"	"03"	72402
	"New York"	"36"	"2022"	"2022"	"4th month"	"04"	17526
	"New York"	"36"	"2022"	"2022"	"5th month"	"05"	7511
	"New York"	"36"	"2022"	"2022"	"6th month"	"06"	4809
	"New York"	"36"	"2022"	"2022"	"7th month"	"07"	4180
	"New York"	"36"	"2022"	"2022"	"8th month"	"08"	3472
	"New York"	"36"	"2022"	"2022"	"9th month"	"09"	1627
	"New York"	"36"	"2022"	"2022"	"10th month"	"10"	16
	"New York"	"36"	"2022"	"2022"	"Unknown or Not Stated"	"99"	5433
	"New York"	"36"	"2022"	"2022"	"Not Reported"	"98"	0
	"New York"	"36"	"2023"	"2023"	"No prenatal care"	"00"	2319
	"New York"	"36"	"2023"	"2023"	"1st month"	"01"	7919
	"New York"	"36"	"2023"	"2023"	"2nd month"	"02"	77818
	"New York"	"36"	"2023"	"2023"	"3rd month"	"03"	71111
	"New York"	"36"	"2023"	"2023"	"4th month"	"04"	17332
	"New York"	"36"	"2023"	"2023"	"5th month"	"05"	7694
	"New York"	"36"	"2023"	"2023"	"6th month"	"06"	4872
	"New York"	"36"	"2023"	"2023"	"7th month"	"07"	4346
	"New York"	"36"	"2023"	"2023"	"8th month"	"08"	3766
	"New York"	"36"	"2023"	"2023"	"9th month"	"09"	1767
	"New York"	"36"	"2023"	"2023"	"10th month"	"10"	31
	"New York"	"36"	"2023"	"2023"	"Unknown or Not Stated"	"99"	4637
	"New York"	"36"	"2023"	"2023"	"Not Reported"	"98"	0
