"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Eclampsia"	"Eclampsia Code"	Births
"Help: See http://wonder.cdc.gov/wonder/help/natality.html for more information."
"---"
"Query Date: Mar 25, 2025 1:08:34 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2007-2023, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-current.html on Mar 25, 2025 1:08:34 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. The following reporting areas have Eclampsia data coded to ""Not Reported"": Idaho 2007-2013; Kentucky 2007-2012; Michigan"
"2008-2013; Nebraska 2007-2013; New York (only counties comprising New York City) 2008-2012; Pennsylvania 2007-2015; South"
"Carolina 2007-2021; Tennessee 2007-2019; Washington 2007-2012. More information:"
"http://wonder.cdc.gov/wonder/help/natality.html#Eclampsia."
