"Notes"	"State"	"State Code"	"Year"	"Year Code"	"OE Gestational Age 10"	"OE Gestational Age 10 Code"	Births
	"Illinois"	"17"	"2012"	"2012"	"32 - 35 weeks"	"04"	6999
	"Illinois"	"17"	"2012"	"2012"	"36 weeks"	"05"	6103
	"Illinois"	"17"	"2012"	"2012"	"37 - 39 weeks"	"06"	99525
	"Illinois"	"17"	"2012"	"2012"	"40 weeks"	"07"	34501
	"Illinois"	"17"	"2012"	"2012"	"41 weeks"	"08"	8073
	"Illinois"	"17"	"2012"	"2012"	"42 weeks or more"	"09"	331
	"Illinois"	"17"	"2012"	"2012"	"Unknown or Not Stated"	"10"	839
	"Illinois"	"17"	"2013"	"2013"	"Under 20 weeks"	"01"	73
	"Illinois"	"17"	"2013"	"2013"	"20 - 27 weeks"	"02"	1109
	"Illinois"	"17"	"2013"	"2013"	"28 - 31 weeks"	"03"	1510
	"Illinois"	"17"	"2013"	"2013"	"32 - 35 weeks"	"04"	7059
	"Illinois"	"17"	"2013"	"2013"	"36 weeks"	"05"	5864
	"Illinois"	"17"	"2013"	"2013"	"37 - 39 weeks"	"06"	98757
	"Illinois"	"17"	"2013"	"2013"	"40 weeks"	"07"	33723
	"Illinois"	"17"	"2013"	"2013"	"41 weeks"	"08"	8332
	"Illinois"	"17"	"2013"	"2013"	"42 weeks or more"	"09"	323
	"Illinois"	"17"	"2013"	"2013"	"Unknown or Not Stated"	"10"	181
	"Illinois"	"17"	"2014"	"2014"	"Under 20 weeks"	"01"	78
	"Illinois"	"17"	"2014"	"2014"	"20 - 27 weeks"	"02"	1215
	"Illinois"	"17"	"2014"	"2014"	"28 - 31 weeks"	"03"	1528
	"Illinois"	"17"	"2014"	"2014"	"32 - 35 weeks"	"04"	7174
	"Illinois"	"17"	"2014"	"2014"	"36 weeks"	"05"	6021
	"Illinois"	"17"	"2014"	"2014"	"37 - 39 weeks"	"06"	99577
	"Illinois"	"17"	"2014"	"2014"	"40 weeks"	"07"	33387
	"Illinois"	"17"	"2014"	"2014"	"41 weeks"	"08"	9130
	"Illinois"	"17"	"2014"	"2014"	"42 weeks or more"	"09"	375
	"Illinois"	"17"	"2014"	"2014"	"Unknown or Not Stated"	"10"	71
	"Illinois"	"17"	"2015"	"2015"	"Under 20 weeks"	"01"	96
	"Illinois"	"17"	"2015"	"2015"	"20 - 27 weeks"	"02"	1108
	"Illinois"	"17"	"2015"	"2015"	"28 - 31 weeks"	"03"	1580
	"Illinois"	"17"	"2015"	"2015"	"32 - 35 weeks"	"04"	7084
	"Illinois"	"17"	"2015"	"2015"	"36 weeks"	"05"	6180
	"Illinois"	"17"	"2015"	"2015"	"37 - 39 weeks"	"06"	100073
	"Illinois"	"17"	"2015"	"2015"	"40 weeks"	"07"	32801
	"Illinois"	"17"	"2015"	"2015"	"41 weeks"	"08"	8740
	"Illinois"	"17"	"2015"	"2015"	"42 weeks or more"	"09"	361
	"Illinois"	"17"	"2015"	"2015"	"Unknown or Not Stated"	"10"	93
	"Illinois"	"17"	"2016"	"2016"	"Under 20 weeks"	"01"	92
	"Illinois"	"17"	"2016"	"2016"	"20 - 27 weeks"	"02"	1110
	"Illinois"	"17"	"2016"	"2016"	"28 - 31 weeks"	"03"	1563
	"Illinois"	"17"	"2016"	"2016"	"32 - 35 weeks"	"04"	7105
	"Illinois"	"17"	"2016"	"2016"	"36 weeks"	"05"	6082
	"Illinois"	"17"	"2016"	"2016"	"37 - 39 weeks"	"06"	98911
	"Illinois"	"17"	"2016"	"2016"	"40 weeks"	"07"	31036
	"Illinois"	"17"	"2016"	"2016"	"41 weeks"	"08"	8160
	"Illinois"	"17"	"2016"	"2016"	"42 weeks or more"	"09"	298
	"Illinois"	"17"	"2016"	"2016"	"Unknown or Not Stated"	"10"	88
	"Illinois"	"17"	"2017"	"2017"	"Under 20 weeks"	"01"	90
	"Illinois"	"17"	"2017"	"2017"	"20 - 27 weeks"	"02"	978
	"Illinois"	"17"	"2017"	"2017"	"28 - 31 weeks"	"03"	1408
	"Illinois"	"17"	"2017"	"2017"	"32 - 35 weeks"	"04"	6995
	"Illinois"	"17"	"2017"	"2017"	"36 weeks"	"05"	6080
	"Illinois"	"17"	"2017"	"2017"	"37 - 39 weeks"	"06"	96191
	"Illinois"	"17"	"2017"	"2017"	"40 weeks"	"07"	29496
	"Illinois"	"17"	"2017"	"2017"	"41 weeks"	"08"	7796
	"Illinois"	"17"	"2017"	"2017"	"42 weeks or more"	"09"	278
	"Illinois"	"17"	"2017"	"2017"	"Unknown or Not Stated"	"10"	78
	"Illinois"	"17"	"2018"	"2018"	"Under 20 weeks"	"01"	90
	"Illinois"	"17"	"2018"	"2018"	"20 - 27 weeks"	"02"	985
	"Illinois"	"17"	"2018"	"2018"	"28 - 31 weeks"	"03"	1326
	"Illinois"	"17"	"2018"	"2018"	"32 - 35 weeks"	"04"	7001
	"Illinois"	"17"	"2018"	"2018"	"36 weeks"	"05"	6043
	"Illinois"	"17"	"2018"	"2018"	"37 - 39 weeks"	"06"	95103
	"Illinois"	"17"	"2018"	"2018"	"40 weeks"	"07"	27391
	"Illinois"	"17"	"2018"	"2018"	"41 weeks"	"08"	6561
	"Illinois"	"17"	"2018"	"2018"	"42 weeks or more"	"09"	236
	"Illinois"	"17"	"2018"	"2018"	"Unknown or Not Stated"	"10"	79
	"Illinois"	"17"	"2019"	"2019"	"Under 20 weeks"	"01"	70
	"Illinois"	"17"	"2019"	"2019"	"20 - 27 weeks"	"02"	876
	"Illinois"	"17"	"2019"	"2019"	"28 - 31 weeks"	"03"	1323
	"Illinois"	"17"	"2019"	"2019"	"32 - 35 weeks"	"04"	6629
	"Illinois"	"17"	"2019"	"2019"	"36 weeks"	"05"	6088
	"Illinois"	"17"	"2019"	"2019"	"37 - 39 weeks"	"06"	95281
	"Illinois"	"17"	"2019"	"2019"	"40 weeks"	"07"	24505
	"Illinois"	"17"	"2019"	"2019"	"41 weeks"	"08"	5107
	"Illinois"	"17"	"2019"	"2019"	"42 weeks or more"	"09"	197
	"Illinois"	"17"	"2019"	"2019"	"Unknown or Not Stated"	"10"	52
	"Illinois"	"17"	"2020"	"2020"	"Under 20 weeks"	"01"	67
	"Illinois"	"17"	"2020"	"2020"	"20 - 27 weeks"	"02"	810
	"Illinois"	"17"	"2020"	"2020"	"28 - 31 weeks"	"03"	1167
	"Illinois"	"17"	"2020"	"2020"	"32 - 35 weeks"	"04"	6040
	"Illinois"	"17"	"2020"	"2020"	"36 weeks"	"05"	5657
	"Illinois"	"17"	"2020"	"2020"	"37 - 39 weeks"	"06"	92980
	"Illinois"	"17"	"2020"	"2020"	"40 weeks"	"07"	21887
	"Illinois"	"17"	"2020"	"2020"	"41 weeks"	"08"	4444
	"Illinois"	"17"	"2020"	"2020"	"42 weeks or more"	"09"	176
	"Illinois"	"17"	"2020"	"2020"	"Unknown or Not Stated"	"10"	70
	"Illinois"	"17"	"2021"	"2021"	"Under 20 weeks"	"01"	57
	"Illinois"	"17"	"2021"	"2021"	"20 - 27 weeks"	"02"	744
	"Illinois"	"17"	"2021"	"2021"	"28 - 31 weeks"	"03"	1238
	"Illinois"	"17"	"2021"	"2021"	"32 - 35 weeks"	"04"	6406
	"Illinois"	"17"	"2021"	"2021"	"36 weeks"	"05"	5745
	"Illinois"	"17"	"2021"	"2021"	"37 - 39 weeks"	"06"	93205
	"Illinois"	"17"	"2021"	"2021"	"40 weeks"	"07"	20567
	"Illinois"	"17"	"2021"	"2021"	"41 weeks"	"08"	4017
	"Illinois"	"17"	"2021"	"2021"	"42 weeks or more"	"09"	154
	"Illinois"	"17"	"2021"	"2021"	"Unknown or Not Stated"	"10"	56
	"Illinois"	"17"	"2022"	"2022"	"Under 20 weeks"	"01"	61
	"Illinois"	"17"	"2022"	"2022"	"20 - 27 weeks"	"02"	779
	"Illinois"	"17"	"2022"	"2022"	"28 - 31 weeks"	"03"	1119
	"Illinois"	"17"	"2022"	"2022"	"32 - 35 weeks"	"04"	6163
	"Illinois"	"17"	"2022"	"2022"	"36 weeks"	"05"	5442
	"Illinois"	"17"	"2022"	"2022"	"37 - 39 weeks"	"06"	90281
	"Illinois"	"17"	"2022"	"2022"	"40 weeks"	"07"	20339
	"Illinois"	"17"	"2022"	"2022"	"41 weeks"	"08"	3954
	"Illinois"	"17"	"2022"	"2022"	"42 weeks or more"	"09"	153
	"Illinois"	"17"	"2022"	"2022"	"Unknown or Not Stated"	"10"	59
	"Illinois"	"17"	"2023"	"2023"	"Under 20 weeks"	"01"	59
	"Illinois"	"17"	"2023"	"2023"	"20 - 27 weeks"	"02"	772
	"Illinois"	"17"	"2023"	"2023"	"28 - 31 weeks"	"03"	1149
	"Illinois"	"17"	"2023"	"2023"	"32 - 35 weeks"	"04"	6086
	"Illinois"	"17"	"2023"	"2023"	"36 weeks"	"05"	5356
	"Illinois"	"17"	"2023"	"2023"	"37 - 39 weeks"	"06"	87820
	"Illinois"	"17"	"2023"	"2023"	"40 weeks"	"07"	19593
	"Illinois"	"17"	"2023"	"2023"	"41 weeks"	"08"	3760
	"Illinois"	"17"	"2023"	"2023"	"42 weeks or more"	"09"	162
	"Illinois"	"17"	"2023"	"2023"	"Unknown or Not Stated"	"10"	63
	"Indiana"	"18"	"2010"	"2010"	"Under 20 weeks"	"01"	49
	"Indiana"	"18"	"2010"	"2010"	"20 - 27 weeks"	"02"	551
	"Indiana"	"18"	"2010"	"2010"	"28 - 31 weeks"	"03"	800
	"Indiana"	"18"	"2010"	"2010"	"32 - 35 weeks"	"04"	3707
	"Indiana"	"18"	"2010"	"2010"	"36 weeks"	"05"	3337
	"Indiana"	"18"	"2010"	"2010"	"37 - 39 weeks"	"06"	51293
	"Indiana"	"18"	"2010"	"2010"	"40 weeks"	"07"	18596
	"Indiana"	"18"	"2010"	"2010"	"41 weeks"	"08"	4938
	"Indiana"	"18"	"2010"	"2010"	"42 weeks or more"	"09"	581
	"Indiana"	"18"	"2010"	"2010"	"Unknown or Not Stated"	"10"	88
	"Indiana"	"18"	"2011"	"2011"	"Under 20 weeks"	"01"	49
	"Indiana"	"18"	"2011"	"2011"	"20 - 27 weeks"	"02"	550
	"Indiana"	"18"	"2011"	"2011"	"28 - 31 weeks"	"03"	788
	"Indiana"	"18"	"2011"	"2011"	"32 - 35 weeks"	"04"	3710
	"Indiana"	"18"	"2011"	"2011"	"36 weeks"	"05"	3245
	"Indiana"	"18"	"2011"	"2011"	"37 - 39 weeks"	"06"	51053
	"Indiana"	"18"	"2011"	"2011"	"40 weeks"	"07"	18668
	"Indiana"	"18"	"2011"	"2011"	"41 weeks"	"08"	4965
	"Indiana"	"18"	"2011"	"2011"	"42 weeks or more"	"09"	581
	"Indiana"	"18"	"2011"	"2011"	"Unknown or Not Stated"	"10"	92
	"Indiana"	"18"	"2012"	"2012"	"Under 20 weeks"	"01"	45
	"Indiana"	"18"	"2012"	"2012"	"20 - 27 weeks"	"02"	489
	"Indiana"	"18"	"2012"	"2012"	"28 - 31 weeks"	"03"	710
	"Indiana"	"18"	"2012"	"2012"	"32 - 35 weeks"	"04"	3641
	"Indiana"	"18"	"2012"	"2012"	"36 weeks"	"05"	3110
	"Indiana"	"18"	"2012"	"2012"	"37 - 39 weeks"	"06"	51374
	"Indiana"	"18"	"2012"	"2012"	"40 weeks"	"07"	18298
	"Indiana"	"18"	"2012"	"2012"	"41 weeks"	"08"	4942
	"Indiana"	"18"	"2012"	"2012"	"42 weeks or more"	"09"	536
	"Indiana"	"18"	"2012"	"2012"	"Unknown or Not Stated"	"10"	82
	"Indiana"	"18"	"2013"	"2013"	"Under 20 weeks"	"01"	45
	"Indiana"	"18"	"2013"	"2013"	"20 - 27 weeks"	"02"	551
	"Indiana"	"18"	"2013"	"2013"	"28 - 31 weeks"	"03"	750
	"Indiana"	"18"	"2013"	"2013"	"32 - 35 weeks"	"04"	3493
	"Indiana"	"18"	"2013"	"2013"	"36 weeks"	"05"	3149
	"Indiana"	"18"	"2013"	"2013"	"37 - 39 weeks"	"06"	51295
	"Indiana"	"18"	"2013"	"2013"	"40 weeks"	"07"	18230
	"Indiana"	"18"	"2013"	"2013"	"41 weeks"	"08"	4884
	"Indiana"	"18"	"2013"	"2013"	"42 weeks or more"	"09"	653
	"Indiana"	"18"	"2013"	"2013"	"Unknown or Not Stated"	"10"	52
	"Indiana"	"18"	"2014"	"2014"	"Under 20 weeks"	"01"	38
	"Indiana"	"18"	"2014"	"2014"	"20 - 27 weeks"	"02"	504
	"Indiana"	"18"	"2014"	"2014"	"28 - 31 weeks"	"03"	769
	"Indiana"	"18"	"2014"	"2014"	"32 - 35 weeks"	"04"	3655
	"Indiana"	"18"	"2014"	"2014"	"36 weeks"	"05"	3176
	"Indiana"	"18"	"2014"	"2014"	"37 - 39 weeks"	"06"	51695
	"Indiana"	"18"	"2014"	"2014"	"40 weeks"	"07"	18197
	"Indiana"	"18"	"2014"	"2014"	"41 weeks"	"08"	5348
	"Indiana"	"18"	"2014"	"2014"	"42 weeks or more"	"09"	674
	"Indiana"	"18"	"2014"	"2014"	"Unknown or Not Stated"	"10"	24
	"Indiana"	"18"	"2015"	"2015"	"Under 20 weeks"	"01"	41
	"Indiana"	"18"	"2015"	"2015"	"20 - 27 weeks"	"02"	516
	"Indiana"	"18"	"2015"	"2015"	"28 - 31 weeks"	"03"	792
	"Indiana"	"18"	"2015"	"2015"	"32 - 35 weeks"	"04"	3532
	"Indiana"	"18"	"2015"	"2015"	"36 weeks"	"05"	3180
	"Indiana"	"18"	"2015"	"2015"	"37 - 39 weeks"	"06"	52018
	"Indiana"	"18"	"2015"	"2015"	"40 weeks"	"07"	18151
	"Indiana"	"18"	"2015"	"2015"	"41 weeks"	"08"	5258
	"Indiana"	"18"	"2015"	"2015"	"42 weeks or more"	"09"	534
	"Indiana"	"18"	"2015"	"2015"	"Unknown or Not Stated"	"10"	18
	"Indiana"	"18"	"2016"	"2016"	"Under 20 weeks"	"01"	38
	"Indiana"	"18"	"2016"	"2016"	"20 - 27 weeks"	"02"	572
	"Indiana"	"18"	"2016"	"2016"	"28 - 31 weeks"	"03"	795
	"Indiana"	"18"	"2016"	"2016"	"32 - 35 weeks"	"04"	3592
	"Indiana"	"18"	"2016"	"2016"	"36 weeks"	"05"	3290
	"Indiana"	"18"	"2016"	"2016"	"37 - 39 weeks"	"06"	51504
	"Indiana"	"18"	"2016"	"2016"	"40 weeks"	"07"	17559
	"Indiana"	"18"	"2016"	"2016"	"41 weeks"	"08"	5196
	"Indiana"	"18"	"2016"	"2016"	"42 weeks or more"	"09"	525
	"Indiana"	"18"	"2016"	"2016"	"Unknown or Not Stated"	"10"	20
	"Indiana"	"18"	"2017"	"2017"	"Under 20 weeks"	"01"	35
	"Indiana"	"18"	"2017"	"2017"	"20 - 27 weeks"	"02"	504
	"Indiana"	"18"	"2017"	"2017"	"28 - 31 weeks"	"03"	746
	"Indiana"	"18"	"2017"	"2017"	"32 - 35 weeks"	"04"	3555
	"Indiana"	"18"	"2017"	"2017"	"36 weeks"	"05"	3247
	"Indiana"	"18"	"2017"	"2017"	"37 - 39 weeks"	"06"	51863
	"Indiana"	"18"	"2017"	"2017"	"40 weeks"	"07"	16929
	"Indiana"	"18"	"2017"	"2017"	"41 weeks"	"08"	4788
	"Indiana"	"18"	"2017"	"2017"	"42 weeks or more"	"09"	483
	"Indiana"	"18"	"2017"	"2017"	"Unknown or Not Stated"	"10"	20
	"Indiana"	"18"	"2018"	"2018"	"Under 20 weeks"	"01"	41
	"Indiana"	"18"	"2018"	"2018"	"20 - 27 weeks"	"02"	538
	"Indiana"	"18"	"2018"	"2018"	"28 - 31 weeks"	"03"	728
	"Indiana"	"18"	"2018"	"2018"	"32 - 35 weeks"	"04"	3701
	"Indiana"	"18"	"2018"	"2018"	"36 weeks"	"05"	3343
	"Indiana"	"18"	"2018"	"2018"	"37 - 39 weeks"	"06"	52092
	"Indiana"	"18"	"2018"	"2018"	"40 weeks"	"07"	16520
	"Indiana"	"18"	"2018"	"2018"	"41 weeks"	"08"	4271
	"Indiana"	"18"	"2018"	"2018"	"42 weeks or more"	"09"	389
	"Indiana"	"18"	"2018"	"2018"	"Unknown or Not Stated"	"10"	23
	"Indiana"	"18"	"2019"	"2019"	"Under 20 weeks"	"01"	35
	"Indiana"	"18"	"2019"	"2019"	"20 - 27 weeks"	"02"	477
	"Indiana"	"18"	"2019"	"2019"	"28 - 31 weeks"	"03"	709
	"Indiana"	"18"	"2019"	"2019"	"32 - 35 weeks"	"04"	3783
	"Indiana"	"18"	"2019"	"2019"	"36 weeks"	"05"	3203
	"Indiana"	"18"	"2019"	"2019"	"37 - 39 weeks"	"06"	53888
	"Indiana"	"18"	"2019"	"2019"	"40 weeks"	"07"	14983
	"Indiana"	"18"	"2019"	"2019"	"41 weeks"	"08"	3451
	"Indiana"	"18"	"2019"	"2019"	"42 weeks or more"	"09"	307
	"Indiana"	"18"	"2019"	"2019"	"Unknown or Not Stated"	"10"	23
	"Indiana"	"18"	"2020"	"2020"	"Under 20 weeks"	"01"	30
	"Indiana"	"18"	"2020"	"2020"	"20 - 27 weeks"	"02"	507
	"Indiana"	"18"	"2020"	"2020"	"28 - 31 weeks"	"03"	755
	"Indiana"	"18"	"2020"	"2020"	"32 - 35 weeks"	"04"	3624
	"Indiana"	"18"	"2020"	"2020"	"36 weeks"	"05"	3287
	"Indiana"	"18"	"2020"	"2020"	"37 - 39 weeks"	"06"	53096
	"Indiana"	"18"	"2020"	"2020"	"40 weeks"	"07"	14041
	"Indiana"	"18"	"2020"	"2020"	"41 weeks"	"08"	3035
	"Indiana"	"18"	"2020"	"2020"	"42 weeks or more"	"09"	228
	"Indiana"	"18"	"2020"	"2020"	"Unknown or Not Stated"	"10"	13
	"Indiana"	"18"	"2021"	"2021"	"Under 20 weeks"	"01"	28
	"Indiana"	"18"	"2021"	"2021"	"20 - 27 weeks"	"02"	476
	"Indiana"	"18"	"2021"	"2021"	"28 - 31 weeks"	"03"	702
	"Indiana"	"18"	"2021"	"2021"	"32 - 35 weeks"	"04"	4005
	"Indiana"	"18"	"2021"	"2021"	"36 weeks"	"05"	3468
	"Indiana"	"18"	"2021"	"2021"	"37 - 39 weeks"	"06"	55606
	"Indiana"	"18"	"2021"	"2021"	"40 weeks"	"07"	12929
	"Indiana"	"18"	"2021"	"2021"	"41 weeks"	"08"	2525
	"Indiana"	"18"	"2021"	"2021"	"42 weeks or more"	"09"	190
	"Indiana"	"18"	"2021"	"2021"	"Unknown or Not Stated"	"10"	17
	"Indiana"	"18"	"2022"	"2022"	"Under 20 weeks"	"01"	38
	"Indiana"	"18"	"2022"	"2022"	"20 - 27 weeks"	"02"	483
	"Indiana"	"18"	"2022"	"2022"	"28 - 31 weeks"	"03"	759
	"Indiana"	"18"	"2022"	"2022"	"32 - 35 weeks"	"04"	3897
	"Indiana"	"18"	"2022"	"2022"	"36 weeks"	"05"	3515
	"Indiana"	"18"	"2022"	"2022"	"37 - 39 weeks"	"06"	55365
	"Indiana"	"18"	"2022"	"2022"	"40 weeks"	"07"	12619
	"Indiana"	"18"	"2022"	"2022"	"41 weeks"	"08"	2788
	"Indiana"	"18"	"2022"	"2022"	"42 weeks or more"	"09"	157
	"Indiana"	"18"	"2022"	"2022"	"Unknown or Not Stated"	"10"	28
	"Indiana"	"18"	"2023"	"2023"	"Under 20 weeks"	"01"	33
	"Indiana"	"18"	"2023"	"2023"	"20 - 27 weeks"	"02"	474
	"Indiana"	"18"	"2023"	"2023"	"28 - 31 weeks"	"03"	719
	"Indiana"	"18"	"2023"	"2023"	"32 - 35 weeks"	"04"	3943
	"Indiana"	"18"	"2023"	"2023"	"36 weeks"	"05"	3545
	"Indiana"	"18"	"2023"	"2023"	"37 - 39 weeks"	"06"	54716
	"Indiana"	"18"	"2023"	"2023"	"40 weeks"	"07"	12636
	"Indiana"	"18"	"2023"	"2023"	"41 weeks"	"08"	2679
	"Indiana"	"18"	"2023"	"2023"	"42 weeks or more"	"09"	219
	"Indiana"	"18"	"2023"	"2023"	"Unknown or Not Stated"	"10"	36
	"Maryland"	"24"	"2010"	"2010"	"Under 20 weeks"	"01"	42
	"Maryland"	"24"	"2010"	"2010"	"20 - 27 weeks"	"02"	659
	"Maryland"	"24"	"2010"	"2010"	"28 - 31 weeks"	"03"	712
	"Maryland"	"24"	"2010"	"2010"	"32 - 35 weeks"	"04"	3342
	"Maryland"	"24"	"2010"	"2010"	"36 weeks"	"05"	2907
	"Maryland"	"24"	"2010"	"2010"	"37 - 39 weeks"	"06"	43864
	"Maryland"	"24"	"2010"	"2010"	"40 weeks"	"07"	16817
	"Maryland"	"24"	"2010"	"2010"	"41 weeks"	"08"	5012
	"Maryland"	"24"	"2010"	"2010"	"42 weeks or more"	"09"	258
	"Maryland"	"24"	"2010"	"2010"	"Unknown or Not Stated"	"10"	188
	"Maryland"	"24"	"2011"	"2011"	"Under 20 weeks"	"01"	40
	"Maryland"	"24"	"2011"	"2011"	"20 - 27 weeks"	"02"	663
	"Maryland"	"24"	"2011"	"2011"	"28 - 31 weeks"	"03"	751
	"Maryland"	"24"	"2011"	"2011"	"32 - 35 weeks"	"04"	3233
	"Maryland"	"24"	"2011"	"2011"	"36 weeks"	"05"	2782
	"Maryland"	"24"	"2011"	"2011"	"37 - 39 weeks"	"06"	43467
	"Maryland"	"24"	"2011"	"2011"	"40 weeks"	"07"	16509
	"Maryland"	"24"	"2011"	"2011"	"41 weeks"	"08"	5152
	"Maryland"	"24"	"2011"	"2011"	"42 weeks or more"	"09"	278
	"Maryland"	"24"	"2011"	"2011"	"Unknown or Not Stated"	"10"	218
	"Maryland"	"24"	"2012"	"2012"	"Under 20 weeks"	"01"	41
	"Maryland"	"24"	"2012"	"2012"	"20 - 27 weeks"	"02"	587
	"Maryland"	"24"	"2012"	"2012"	"28 - 31 weeks"	"03"	800
	"Maryland"	"24"	"2012"	"2012"	"32 - 35 weeks"	"04"	3213
	"Maryland"	"24"	"2012"	"2012"	"36 weeks"	"05"	2820
	"Maryland"	"24"	"2012"	"2012"	"37 - 39 weeks"	"06"	43936
	"Maryland"	"24"	"2012"	"2012"	"40 weeks"	"07"	16031
	"Maryland"	"24"	"2012"	"2012"	"41 weeks"	"08"	5042
	"Maryland"	"24"	"2012"	"2012"	"42 weeks or more"	"09"	228
	"Maryland"	"24"	"2012"	"2012"	"Unknown or Not Stated"	"10"	185
	"Maryland"	"24"	"2013"	"2013"	"Under 20 weeks"	"01"	43
	"Maryland"	"24"	"2013"	"2013"	"20 - 27 weeks"	"02"	585
	"Maryland"	"24"	"2013"	"2013"	"28 - 31 weeks"	"03"	696
	"Maryland"	"24"	"2013"	"2013"	"32 - 35 weeks"	"04"	3098
	"Maryland"	"24"	"2013"	"2013"	"36 weeks"	"05"	2631
	"Maryland"	"24"	"2013"	"2013"	"37 - 39 weeks"	"06"	43667
	"Maryland"	"24"	"2013"	"2013"	"40 weeks"	"07"	15821
	"Maryland"	"24"	"2013"	"2013"	"41 weeks"	"08"	4992
	"Maryland"	"24"	"2013"	"2013"	"42 weeks or more"	"09"	225
	"Maryland"	"24"	"2013"	"2013"	"Unknown or Not Stated"	"10"	195
	"Maryland"	"24"	"2014"	"2014"	"Under 20 weeks"	"01"	39
	"Maryland"	"24"	"2014"	"2014"	"20 - 27 weeks"	"02"	572
	"Maryland"	"24"	"2014"	"2014"	"28 - 31 weeks"	"03"	731
	"Maryland"	"24"	"2014"	"2014"	"32 - 35 weeks"	"04"	3323
	"Maryland"	"24"	"2014"	"2014"	"36 weeks"	"05"	2790
	"Maryland"	"24"	"2014"	"2014"	"37 - 39 weeks"	"06"	44272
	"Maryland"	"24"	"2014"	"2014"	"40 weeks"	"07"	16517
	"Maryland"	"24"	"2014"	"2014"	"41 weeks"	"08"	5418
	"Maryland"	"24"	"2014"	"2014"	"42 weeks or more"	"09"	209
	"Maryland"	"24"	"2014"	"2014"	"Unknown or Not Stated"	"10"	50
	"Maryland"	"24"	"2015"	"2015"	"Under 20 weeks"	"01"	47
	"Maryland"	"24"	"2015"	"2015"	"20 - 27 weeks"	"02"	578
	"Maryland"	"24"	"2015"	"2015"	"28 - 31 weeks"	"03"	730
	"Maryland"	"24"	"2015"	"2015"	"32 - 35 weeks"	"04"	3204
	"Maryland"	"24"	"2015"	"2015"	"36 weeks"	"05"	2821
	"Maryland"	"24"	"2015"	"2015"	"37 - 39 weeks"	"06"	44396
	"Maryland"	"24"	"2015"	"2015"	"40 weeks"	"07"	16233
	"Maryland"	"24"	"2015"	"2015"	"41 weeks"	"08"	5321
	"Maryland"	"24"	"2015"	"2015"	"42 weeks or more"	"09"	237
	"Maryland"	"24"	"2015"	"2015"	"Unknown or Not Stated"	"10"	49
	"Maryland"	"24"	"2016"	"2016"	"Under 20 weeks"	"01"	45
	"Maryland"	"24"	"2016"	"2016"	"20 - 27 weeks"	"02"	550
	"Maryland"	"24"	"2016"	"2016"	"28 - 31 weeks"	"03"	751
	"Maryland"	"24"	"2016"	"2016"	"32 - 35 weeks"	"04"	3167
	"Maryland"	"24"	"2016"	"2016"	"36 weeks"	"05"	2895
	"Maryland"	"24"	"2016"	"2016"	"37 - 39 weeks"	"06"	44322
	"Maryland"	"24"	"2016"	"2016"	"40 weeks"	"07"	15889
	"Maryland"	"24"	"2016"	"2016"	"41 weeks"	"08"	5289
	"Maryland"	"24"	"2016"	"2016"	"42 weeks or more"	"09"	180
	"Maryland"	"24"	"2016"	"2016"	"Unknown or Not Stated"	"10"	48
	"Maryland"	"24"	"2017"	"2017"	"Under 20 weeks"	"01"	50
	"Maryland"	"24"	"2017"	"2017"	"20 - 27 weeks"	"02"	581
	"Maryland"	"24"	"2017"	"2017"	"28 - 31 weeks"	"03"	767
	"Maryland"	"24"	"2017"	"2017"	"32 - 35 weeks"	"04"	3213
	"Maryland"	"24"	"2017"	"2017"	"36 weeks"	"05"	2880
	"Maryland"	"24"	"2017"	"2017"	"37 - 39 weeks"	"06"	43661
	"Maryland"	"24"	"2017"	"2017"	"40 weeks"	"07"	14924
	"Maryland"	"24"	"2017"	"2017"	"41 weeks"	"08"	5335
	"Maryland"	"24"	"2017"	"2017"	"42 weeks or more"	"09"	181
	"Maryland"	"24"	"2017"	"2017"	"Unknown or Not Stated"	"10"	49
	"Maryland"	"24"	"2018"	"2018"	"Under 20 weeks"	"01"	38
	"Maryland"	"24"	"2018"	"2018"	"20 - 27 weeks"	"02"	549
	"Maryland"	"24"	"2018"	"2018"	"28 - 31 weeks"	"03"	721
	"Maryland"	"24"	"2018"	"2018"	"32 - 35 weeks"	"04"	3194
	"Maryland"	"24"	"2018"	"2018"	"36 weeks"	"05"	2729
	"Maryland"	"24"	"2018"	"2018"	"37 - 39 weeks"	"06"	43627
	"Maryland"	"24"	"2018"	"2018"	"40 weeks"	"07"	14888
	"Maryland"	"24"	"2018"	"2018"	"41 weeks"	"08"	5128
	"Maryland"	"24"	"2018"	"2018"	"42 weeks or more"	"09"	160
	"Maryland"	"24"	"2018"	"2018"	"Unknown or Not Stated"	"10"	46
	"Maryland"	"24"	"2019"	"2019"	"Under 20 weeks"	"01"	33
	"Maryland"	"24"	"2019"	"2019"	"20 - 27 weeks"	"02"	488
	"Maryland"	"24"	"2019"	"2019"	"28 - 31 weeks"	"03"	704
	"Maryland"	"24"	"2019"	"2019"	"32 - 35 weeks"	"04"	3193
	"Maryland"	"24"	"2019"	"2019"	"36 weeks"	"05"	2793
	"Maryland"	"24"	"2019"	"2019"	"37 - 39 weeks"	"06"	44232
	"Maryland"	"24"	"2019"	"2019"	"40 weeks"	"07"	14044
	"Maryland"	"24"	"2019"	"2019"	"41 weeks"	"08"	4483
	"Maryland"	"24"	"2019"	"2019"	"42 weeks or more"	"09"	160
